,gene,decouple_TAC,couple_TAC,decouple_cortex,couple_cortex,decouple_irs,couple_irs,decouple_medulla,couple_medulla
18,AFG3L1,0.006251688174847336,-0.006261688174847336,0.004920988225848036,-0.0049309882258480354,0.007639756549083623,-0.007649756549083623,-0.007416518726676979,0.00740651872667698
19,AFTPH,0.004653108884073269,-0.004663108884073269,0.00651244726202703,-0.006522447262027029,0.009846078842465925,-0.009856078842465924,0.008776347674777571,-0.00878634767477757
20,AGL,-0.0024231317546601835,0.0024131317546601835,0.006579186315971708,-0.0065891863159717075,-0.03800595979914132,0.03799595979914132,0.004814613571623383,-0.0048246135716233825
21,AGPAT3,0.008364078789824064,-0.008374078789824064,0.009291879117266214,-0.009301879117266213,0.00675294418742986,-0.00676294418742986,0.0012311976977980726,-0.0012411976977980727
22,AGPAT5,0.00958924432103054,-0.009599244321030539,0.017217342212069886,-0.017227342212069886,0.00012205989032312847,-0.00013205989032312847,-0.001988554134211798,0.001978554134211798
23,AGTPBP1,0.004074419570655977,-0.004084419570655976,0.00745678192033726,-0.00746678192033726,0.0031233058505844707,-0.0031333058505844708,-0.003618847125503852,0.0036088471255038518
24,AHI1,0.012607419950750418,-0.012617419950750417,-0.0020788744878856985,0.0020688744878856985,-0.02494439729490964,0.02493439729490964,-0.01218026017573226,0.01217026017573226
25,AK2,0.008046027402457773,-0.008056027402457772,-0.0012203034891140468,0.0012103034891140468,0.00020971724226952204,-0.00021971724226952204,-0.0032939280620578187,0.0032839280620578187
26,AKAP1,0.0027049921321978254,-0.0027149921321978254,-0.016676315264672795,0.016666315264672795,-0.012595826843669111,0.012585826843669112,-0.012926045345023562,0.012916045345023563
27,AKAP10,0.004139046902156621,-0.00414904690215662,0.01330052566277952,-0.013310525662779519,0.0065107209956410395,-0.006520720995641039,0.0034523527381272734,-0.0034623527381272734
28,AKAP8L,0.001104779173477427,-0.001114779173477427,0.00922465969193681,-0.00923465969193681,0.004339136415016168,-0.004349136415016167,0.005484663125398345,-0.005494663125398345
29,AKT2,0.008552694665466848,-0.008562694665466847,0.011889902076890752,-0.011899902076890751,-0.02370388114482653,0.02369388114482653,0.0015385974535673808,-0.0015485974535673808
30,ALCAM,0.00406587678737963,-0.004075876787379629,0.007872466657542349,-0.007882466657542348,0.00991034382921005,-0.00992034382921005,0.009687975778482863,-0.009697975778482863
31,ALDH1A3,0.0016021586819895406,-0.0016121586819895406,-0.00018697085224998744,0.00017697085224998744,,,0.009054216790757894,-0.009064216790757893
32,ANKRD10,0.01050014930299626,-0.01051014930299626,-0.002027305247468858,0.002017305247468858,-0.01087196949316109,0.010861969493161091,0.000604359097443552,-0.000614359097443552
33,ANKRD17,0.0027492775125432523,-0.0027592775125432523,0.008132655650938833,-0.008142655650938833,0.010216352049987498,-0.010226352049987498,0.006110998506069387,-0.006120998506069387
34,ANKRD26,0.009828348421478388,-0.009838348421478387,0.003955735202547592,-0.003965735202547591,0.0007952644160963696,-0.0008052644160963696,-0.011073333258227874,0.011063333258227875
35,ANKRD52,0.003936026844726416,-0.003946026844726416,0.004240807255153398,-0.004250807255153397,-0.002587579228163314,0.002577579228163314,-0.004432853469766601,0.0044228534697666015
36,ANLN,0.007235880076718423,-0.007245880076718423,0.0033857424584399637,-0.0033957424584399637,0.00011164014320214077,-0.00012164014320214077,-0.006232882688890648,0.006222882688890648
37,ANXA1,0.005294384406023693,-0.005304384406023693,0.010047122548999449,-0.010057122548999448,0.008633723584780609,-0.008643723584780608,0.007834379828157767,-0.007844379828157767
38,APBB2,0.006211041631272479,-0.006221041631272479,0.006025530113050376,-0.006035530113050375,-0.01241791597929208,0.01240791597929208,0.0051262929602129,-0.005136292960212899
39,APPL1,0.004107283565112162,-0.004117283565112161,0.0030445096263920224,-0.0030545096263920224,-0.015831224521541426,0.015821224521541426,-0.0021531497542442435,0.0021431497542442435
40,AREG,0.0042324825403302554,-0.004242482540330255,0.0009570122167287809,-0.0009670122167287809,,,0.005832208659458771,-0.00584220865945877
41,ARFGAP2,0.009058801470979372,-0.009068801470979371,-0.00015531948431292408,0.00014531948431292408,-0.012702685077534276,0.012692685077534276,-0.005697172569808506,0.005687172569808507
42,ARHGAP29,0.0015925717616174784,-0.0016025717616174784,0.010436343303169435,-0.010446343303169434,-0.005121897914417833,0.005111897914417834,0.00197192935352547,-0.00198192935352547
43,ARHGEF1,0.006570113709197321,-0.006580113709197321,-0.0036783533116688666,0.0036683533116688666,0.009795304353668155,-0.009805304353668155,-0.003572881304037989,0.003562881304037989
44,ARHGEF10,0.0031745091538919884,-0.0031845091538919884,0.0007062796613241107,-0.0007162796613241107,0.0002825414685365679,-0.00029254146853656795,-0.004971847883223662,0.004961847883223663
45,ARHGEF10L,-0.0026594582576767306,0.0026494582576767306,0.007885905159328202,-0.007895905159328202,-0.00555728778964136,0.005547287789641361,-0.006194528110792796,0.006184528110792797
46,ARHGEF26,0.004215135380313498,-0.004225135380313497,0.0007844925679148379,-0.0007944925679148379,-0.0024278583434429596,0.0024178583434429596,-0.014267834378687949,0.01425783437868795
47,ARID1A,0.004264731739891725,-0.004274731739891725,0.007055676046191547,-0.007065676046191547,0.009419658928542476,-0.009429658928542476,0.010538128403760602,-0.010548128403760602
48,ASAH1,0.007107625306383411,-0.007117625306383411,0.010460227920601223,-0.010470227920601222,-0.028315585905310213,0.028305585905310213,-0.014416301550889729,0.01440630155088973
49,ASB3,0.0024515201702019138,-0.002461520170201914,0.00612313251963735,-0.00613313251963735,-0.016414393302038338,0.01640439330203834,0.006481427718607671,-0.006491427718607671
50,ATAD2,0.0035821383281088165,-0.0035921383281088165,0.002728684051426414,-0.002738684051426414,-0.0034086966812762187,0.0033986966812762187,0.005348219779324551,-0.00535821977932455
51,ATAD2B,0.00228754200058838,-0.00229754200058838,0.006473487837808475,-0.006483487837808475,0.009458053277055414,-0.009468053277055414,0.007341238065666611,-0.0073512380656666106
52,ATAD5,0.0016137847997480664,-0.0016237847997480665,6.213179350966769e-05,-7.213179350966769e-05,-0.014985295988499195,0.014975295988499195,-0.010047714947265488,0.010037714947265488
53,ATE1,0.002839036967686011,-0.002849036967686011,0.0052911683793412795,-0.005301168379341279,0.0075346721091281155,-0.007544672109128115,0.009319043448448638,-0.009329043448448638
