,gene,decouple_UL,couple_UL,decouple_RAO,couple_RAO,decouple_DL,couple_DL,decouple_Subplate,couple_Subplate,decouple_VSVZ,couple_VSVZ,decouple_IPC,couple_IPC,decouple_DC,couple_DC
92,TMEM163,0.0007659740087911093,-0.0007759740087911094,0.008801059289512497,-0.008811059289512497,0.009302388044617527,-0.009312388044617526,0.009374677723373151,-0.00938467772337315,0.009020604611137142,-0.009030604611137142,0.011599201805940693,-0.011609201805940692,-0.0026873562777260177,0.0026773562777260176
93,ZRANB3,0.009799943362227267,-0.009809943362227267,0.007261296753499458,-0.007271296753499457,0.012259594081515113,-0.012269594081515112,0.008153944705847654,-0.008163944705847654,0.011649620173639255,-0.011659620173639255,0.012457887474977974,-0.012467887474977974,0.0051774778304780195,-0.005187477830478019
94,MCM6,0.009031806837595052,-0.009041806837595052,0.006676979088228535,-0.006686979088228535,0.009363872766754475,-0.009373872766754474,0.009495097395676944,-0.009505097395676943,0.00895297992716089,-0.008962979927160889,0.009369129063606318,-0.009379129063606318,0.005811466210661163,-0.005821466210661163
95,THSD7B,0.01125589552472843,-0.011265895524728429,0.00726549658170865,-0.007275496581708649,0.013976913997334348,-0.013986913997334347,,,0.012754745518070112,-0.012764745518070112,0.009573090184385805,-0.009583090184385804,0.00464183648609498,-0.00465183648609498
96,GM16083,0.010921419611744629,-0.010931419611744628,0.003309281734917985,-0.003319281734917985,0.013741765801355124,-0.013751765801355124,0.006169163125330182,-0.006179163125330182,0.010620521165776567,-0.010630521165776567,,,0.003071390875075984,-0.003081390875075984
97,SOX13,-0.02351747233379866,0.02350747233379866,0.0069805980988847105,-0.00699059809888471,-0.013294521120937555,0.013284521120937556,,,,,-0.04512432709496543,0.04511432709496543,-0.020704351862229506,0.020694351862229506
98,BTG2,0.005283486643594695,-0.005293486643594695,0.0055712248117113505,-0.00558122481171135,0.010057101717129452,-0.010067101717129451,0.012466199844433923,-0.012476199844433922,0.00970283968670034,-0.00971283968670034,0.006934350965219521,-0.006944350965219521,0.008494468583673885,-0.008504468583673885
99,KIF14,-0.02260824850383701,0.02259824850383701,0.006647898897465532,-0.006657898897465531,-0.003901920084228905,0.0038919200842289048,0.007905156380929729,-0.007915156380929728,0.007900093197017663,-0.007910093197017663,,,,
100,NEK7,-0.01413891109327306,0.01412891109327306,0.006811677674475561,-0.00682167767447556,0.0026231631672168076,-0.0026331631672168077,-0.016543453488688034,0.016533453488688035,0.006968145811858686,-0.006978145811858686,0.012476774711058153,-0.012486774711058152,0.007635434815962239,-0.007645434815962238
101,LHX9,-0.005517904560401354,0.005507904560401355,0.003952962415668476,-0.003962962415668476,-0.009637988991137186,0.009627988991137187,0.005945846176397818,-0.005955846176397817,0.013473904249361422,-0.013483904249361422,0.010958865986942665,-0.010968865986942664,0.006460913605761273,-0.006470913605761273
